Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1606133116,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1606133117,1,,Aggregated,0.000000,0.000000,860,860,860,860,860,860,860,860,860,860,860,1,0,864.1045000113081,864.1045000113081,864.1045000113081,864.1045000113081,237.0
1606133118,1,,Aggregated,0.000000,0.000000,510,510,860,860,860,860,860,860,860,860,860,4,0,200.0,442.93647500308,192.619499983266,864.1045000113081,4137.75
1606133119,1,,Aggregated,0.000000,0.000000,460,460,510,510,860,860,860,860,860,860,860,6,0,200.0,399.8390333338951,163.65289999521337,864.1045000113081,5944.666666666667
1606133120,1,,Aggregated,1.000000,0.000000,200,460,510,510,610,860,860,860,860,860,860,11,0,200.0,343.06569999898784,150.93639999395236,864.1045000113081,6856.636363636364
1606133121,1,,Aggregated,2.000000,0.000000,230,460,510,510,610,860,860,860,860,860,860,13,0,230.0,353.22188461521785,150.93639999395236,864.1045000113081,7236.153846153846
1606133122,1,,Aggregated,2.000000,0.000000,310,510,570,570,610,860,860,860,860,860,860,16,0,230.0,367.7265999976953,140.09529998293146,864.1045000113081,8905.5
1606133123,1,,Aggregated,2.750000,0.000000,230,460,510,570,610,860,860,860,860,860,860,19,0,230.0,337.10146315493864,129.8190999950748,864.1045000113081,8738.578947368422
1606133124,1,,Aggregated,2.600000,0.000000,200,460,510,570,610,620,860,860,860,860,860,25,0,200.0,316.64852399611846,70.62529999529943,864.1045000113081,9253.24
1606133125,1,,Aggregated,2.666667,0.000000,180,250,460,510,580,620,860,860,860,860,860,31,0,180.0,277.9311903192842,70.62529999529943,864.1045000113081,9762.741935483871
1606133126,1,,Aggregated,2.714286,0.000000,190,330,460,510,580,620,860,860,860,860,860,35,0,190.0,283.9378942835278,70.62529999529943,864.1045000113081,9701.342857142858
1606133127,1,,Aggregated,3.125000,0.000000,190,310,460,480,580,620,860,860,860,860,860,39,0,190.0,278.6891256385925,70.62529999529943,864.1045000113081,9745.666666666666
1606133128,1,,Aggregated,3.444444,0.000000,180,310,460,480,580,610,860,860,860,860,860,43,0,180.0,276.1166186029969,70.62529999529943,864.1045000113081,9823.186046511628
1606133129,1,,Aggregated,3.800000,0.000000,170,270,430,460,580,610,860,860,860,860,860,49,0,170.0,265.18169591649985,70.62529999529943,864.1045000113081,10063.530612244898
1606133130,1,,Aggregated,3.900000,0.000000,150,200,330,440,570,610,620,860,860,860,860,59,0,150.0,236.95824067680545,52.83840000629425,864.1045000113081,9893.338983050848
1606133131,1,,Aggregated,3.900000,0.000000,150,180,270,420,510,590,620,860,860,860,860,67,0,150.0,222.98847014734298,52.83840000629425,864.1045000113081,9959.373134328358
1606133132,1,,Aggregated,4.700000,0.000000,140,170,230,310,510,590,620,860,860,860,860,76,0,130.0,210.17909078708678,52.83840000629425,864.1045000113081,9864.065789473685
