Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1606146628,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1606146629,58,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1606146630,64,,Aggregated,0.000000,0.000000,800,920,1200,1300,1300,1600,1700,1700,1700,1700,1700,71,0,800.0,718.6185788727221,118.99479999556206,1729.9035000032745,2435.281690140845
1606146631,64,,Aggregated,0.000000,0.000000,250,750,1100,1300,1500,1700,1800,2100,2100,2100,2100,200,0,240.0,580.1255044994468,65.20370001089759,2148.3305000001565,5396.17
1606146632,64,,Aggregated,5.000000,0.000000,170,250,520,810,1300,1600,1700,1800,2100,2100,2100,310,0,170.0,423.9805051607207,65.20370001089759,2148.3305000001565,6816.561290322581
1606146633,64,,Aggregated,44.333333,0.000000,140,200,350,450,1300,1500,1700,1800,2100,2100,2100,395,0,140.0,361.98466101261977,65.20370001089759,2148.3305000001565,7539.445569620253
1606146634,64,,Aggregated,58.750000,0.000000,140,180,250,370,960,1400,1700,1700,2100,2100,2100,502,0,140.0,318.03449262931906,65.20370001089759,2148.3305000001565,8136.561752988047
1606146635,64,,Aggregated,67.400000,0.000000,130,160,200,320,810,1300,1600,1700,2100,2100,2100,609,0,130.0,283.8925628901183,65.20370001089759,2148.3305000001565,8023.776683087028
1606146636,64,,Aggregated,72.500000,0.000000,130,160,190,230,570,1300,1600,1700,2100,2100,2100,736,0,130.0,262.1398016306794,65.20370001089759,2148.3305000001565,7675.447010869565
1606146637,64,,Aggregated,77.000000,0.000000,130,160,190,220,490,1300,1600,1700,2100,2100,2100,848,0,130.0,249.13660648619626,65.20370001089759,2148.3305000001565,8042.212264150943
1606146638,64,,Aggregated,82.250000,0.000000,130,150,180,200,420,1100,1500,1700,2100,2100,2100,951,0,130.0,235.8417026290034,65.20370001089759,2148.3305000001565,8468.272344900106
1606146639,64,,Aggregated,86.777778,0.000000,130,150,170,190,390,920,1500,1700,2100,2100,2100,1047,0,130.0,224.91105004785152,65.20370001089759,2148.3305000001565,8856.243553008597
1606146640,64,,Aggregated,88.200000,0.000000,120,150,170,190,370,830,1500,1700,2100,2100,2100,1145,0,120.0,217.47357982546845,65.20370001089759,2148.3305000001565,9107.43056768559
1606146641,64,,Aggregated,98.900000,0.000000,120,140,160,190,360,800,1400,1600,2100,2100,2100,1253,0,120.0,210.69277605754104,65.20370001089759,2148.3305000001565,9253.501197126896
1606146642,64,,Aggregated,107.500000,0.000000,120,150,170,190,350,750,1400,1600,2100,2100,2100,1353,0,120.0,206.49624227643642,65.20370001089759,2148.3305000001565,9324.524020694753
1606146643,64,,Aggregated,105.800000,0.000000,120,150,170,190,350,580,1400,1600,2100,2100,2100,1445,0,120.0,202.5298424913656,65.20370001089759,2148.3305000001565,9394.18615916955
1606146644,64,,Aggregated,104.900000,0.000000,120,150,170,190,350,550,1300,1600,2100,2100,2100,1547,0,120.0,199.87580491263077,65.20370001089759,2148.3305000001565,9571.592113768584
1606146645,64,,Aggregated,104.900000,0.000000,120,150,170,180,340,520,1300,1600,2100,2100,2100,1659,0,120.0,195.12637365894165,65.20370001089759,2148.3305000001565,9422.43098251959
1606146646,64,,Aggregated,104.500000,0.000000,120,140,160,180,330,470,1300,1600,2100,2100,2100,1749,0,120.0,191.13885277310524,62.600000004749745,2148.3305000001565,9075.065751858205
1606146647,64,,Aggregated,103.700000,0.000000,120,140,160,180,300,450,1300,1600,2100,2100,2100,1824,0,120.0,188.72862807034963,62.600000004749745,2148.3305000001565,9205.087171052632
1606146648,64,,Aggregated,102.300000,0.000000,120,140,160,180,290,450,1300,1600,2100,2100,2100,1899,0,120.0,186.89047377580164,62.600000004749745,2148.3305000001565,9554.374407582938
1606146649,64,,Aggregated,101.200000,0.000000,120,140,160,180,280,420,1300,1500,2100,2100,2100,2009,0,120.0,184.3456766552073,62.600000004749745,2148.3305000001565,9711.024888003982
1606146650,64,,Aggregated,96.900000,0.000000,120,140,160,180,260,420,1300,1500,2100,2100,2100,2104,0,120.0,180.58590950578406,55.27230000006966,2148.3305000001565,9661.735741444867
1606146651,64,,Aggregated,94.700000,0.000000,120,140,160,180,260,410,1200,1500,2100,2100,2100,2213,0,120.0,177.81207433355317,55.27230000006966,2148.3305000001565,9684.434252146408
1606146652,64,,Aggregated,95.300000,0.000000,120,140,150,170,260,400,1100,1500,2100,2100,2100,2311,0,120.0,175.42059333622566,55.27230000006966,2148.3305000001565,9675.238857637387
1606146653,64,,Aggregated,95.800000,0.000000,120,140,160,170,250,400,1100,1400,2100,2100,2100,2410,0,120.0,174.26075672202344,55.27230000006966,2148.3305000001565,9679.829875518672
1606146654,64,,Aggregated,96.500000,0.000000,120,140,160,180,250,390,960,1400,2100,2100,2100,2508,0,120.0,173.95932910694626,55.27230000006966,2148.3305000001565,9708.831339712919
1606146655,64,,Aggregated,96.500000,0.000000,120,140,160,180,240,390,920,1400,2100,2100,2100,2609,0,120.0,173.61228773483052,55.27230000006966,2148.3305000001565,9698.626676887696
1606146656,64,,Aggregated,96.300000,0.000000,120,140,160,180,240,390,890,1400,2100,2100,2100,2694,0,120.0,172.99550163327606,55.27230000006966,2148.3305000001565,9727.06013363029
