Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1606147979,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1606147980,62,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1606147981,71,,Aggregated,0.000000,0.000000,1100,1300,1500,1700,1800,1900,1900,1900,1900,1900,1900,34,0,1100.0,1067.1981705895364,205.4989000025671,1939.1895000007935,249.23529411764707
1606147982,71,,Aggregated,0.000000,0.000000,370,780,1200,1400,1800,1900,2200,2200,2300,2300,2300,211,0,370.0,714.548384359987,94.89079998456873,2349.301399983233,5317.658767772512
1606147983,71,,Aggregated,0.000000,0.000000,260,450,780,1100,1700,1900,2200,2200,2300,2300,2300,285,0,260.0,563.4190031578519,81.79709999240004,2349.301399983233,6009.301754385965
1606147984,71,,Aggregated,23.000000,0.000000,220,310,470,650,1500,1800,2100,2200,2300,2300,2300,392,0,220.0,459.81028061199754,73.59359998372383,2349.301399983233,7162.4540816326535
1606147985,71,,Aggregated,53.500000,0.000000,180,270,330,450,1200,1700,1900,2200,2300,2300,2300,512,0,180.0,389.0777792968265,54.81449997751042,2349.301399983233,7992.28125
1606147986,71,,Aggregated,62.200000,0.000000,160,230,300,350,1000,1700,1900,2200,2300,2300,2300,612,0,160.0,347.4687995095973,54.81449997751042,2349.301399983233,8106.888888888889
1606147987,71,,Aggregated,69.333333,0.000000,160,230,280,310,740,1500,1900,2100,2300,2300,2300,738,0,160.0,319.6596001350759,54.81449997751042,2349.301399983233,7847.79810298103
1606147988,71,,Aggregated,75.714286,0.000000,180,240,290,330,590,1400,1800,2000,2300,2300,2300,860,0,180.0,312.77875488337673,54.81449997751042,2349.301399983233,7710.416279069767
1606147989,71,,Aggregated,79.750000,0.000000,170,230,280,310,510,1300,1800,1900,2300,2300,2300,957,0,170.0,297.709805329004,54.81449997751042,2349.301399983233,8142.516196447231
1606147990,71,,Aggregated,84.222222,0.000000,170,230,280,310,480,1200,1800,1900,2300,2300,2300,1074,0,170.0,289.1879506513552,54.81449997751042,2349.301399983233,8525.01862197393
1606147991,71,,Aggregated,88.700000,0.000000,170,220,260,300,450,1100,1800,1900,2300,2300,2300,1170,0,170.0,276.45870162359176,54.81449997751042,2349.301399983233,8896.321367521368
1606147992,71,,Aggregated,97.800000,0.000000,160,220,260,290,430,950,1700,1900,2300,2300,2300,1283,0,160.0,268.4899078719403,54.81449997751042,2349.301399983233,9153.172252533126
1606147993,71,,Aggregated,109.600000,0.000000,150,210,250,280,410,820,1700,1900,2300,2300,2300,1389,0,150.0,258.05483419703177,54.81449997751042,2349.301399983233,9212.968322534198
1606147994,71,,Aggregated,112.100000,0.000000,150,200,240,280,400,720,1700,1900,2300,2300,2300,1500,0,150.0,249.93826646644933,54.81449997751042,2349.301399983233,9321.228
1606147995,71,,Aggregated,108.800000,0.000000,150,200,240,270,390,660,1700,1900,2300,2300,2300,1612,0,150.0,243.906713399334,54.81449997751042,2349.301399983233,9426.078784119107
1606147996,71,,Aggregated,110.400000,0.000000,150,190,230,260,380,590,1600,1800,2300,2300,2300,1723,0,150.0,237.47799715598953,54.81449997751042,2349.301399983233,9553.620429483459
1606147997,71,,Aggregated,110.000000,0.000000,140,180,230,260,370,560,1500,1800,2300,2300,2300,1837,0,140.0,229.4406478495747,50.794800015864894,2349.301399983233,9454.82362547632
1606147998,71,,Aggregated,109.500000,0.000000,140,180,220,250,350,530,1500,1800,2300,2300,2300,1959,0,140.0,221.53513685522557,45.63330000382848,2349.301399983233,9010.320571720265
1606147999,71,,Aggregated,110.200000,0.000000,140,170,220,250,350,510,1400,1800,2200,2300,2300,2040,0,140.0,217.434312450667,45.63330000382848,2349.301399983233,9342.264215686275
1606148000,71,,Aggregated,110.000000,0.000000,130,170,210,240,350,500,1400,1800,2200,2300,2300,2124,0,130.0,214.43901605429562,45.63330000382848,2349.301399983233,9577.461393596986
1606148001,71,,Aggregated,108.500000,0.000000,130,170,210,240,340,480,1300,1800,2200,2300,2300,2238,0,130.0,210.74814396747607,45.63330000382848,2349.301399983233,9690.607685433422
1606148002,71,,Aggregated,106.900000,0.000000,130,160,200,230,330,470,1300,1800,2200,2300,2300,2360,0,130.0,204.841003940274,45.63330000382848,2349.301399983233,9676.238135593221
1606148003,71,,Aggregated,104.800000,0.000000,130,160,200,230,330,450,1300,1800,2200,2300,2300,2472,0,130.0,201.27964227308541,45.63330000382848,2349.301399983233,9657.550566343041
1606148004,71,,Aggregated,106.600000,0.000000,130,160,190,220,320,450,1200,1700,2200,2300,2300,2586,0,130.0,197.94586020849908,45.63330000382848,2349.301399983233,9693.760247486465
1606148005,71,,Aggregated,107.000000,0.000000,130,160,200,220,320,430,1200,1700,2200,2300,2300,2688,0,130.0,196.87787351162592,45.63330000382848,2349.301399983233,9683.688988095239
1606148006,71,,Aggregated,107.400000,0.000000,130,160,190,220,320,420,1200,1700,2200,2300,2300,2798,0,130.0,194.99879735501585,45.63330000382848,2349.301399983233,9706.882416011436
1606148007,71,,Aggregated,108.200000,0.000000,130,160,190,220,310,410,1100,1700,2200,2300,2300,2915,0,130.0,193.3835975298523,45.63330000382848,2349.301399983233,9719.527272727273
1606148008,71,,Aggregated,108.000000,0.000000,130,160,190,220,310,410,1000,1700,2200,2300,2300,3010,0,130.0,191.43757504968752,45.63330000382848,2349.301399983233,9762.384717607973
1606148009,71,,Aggregated,107.200000,0.000000,130,160,190,220,310,410,990,1700,2200,2300,2300,3132,0,130.0,190.9675383778837,45.63330000382848,2349.301399983233,9810.473499361431
1606148010,71,,Aggregated,107.000000,0.000000,130,160,190,210,310,410,950,1700,2200,2300,2300,3232,0,130.0,189.87599356417078,45.63330000382848,2349.301399983233,9838.334777227723
1606148011,71,,Aggregated,105.100000,0.000000,130,160,190,210,300,410,930,1600,2200,2300,2300,3342,0,130.0,188.39640804889842,45.63330000382848,2349.301399983233,9903.896469180132
1606148012,71,,Aggregated,109.600000,0.000000,130,160,190,210,300,400,820,1600,2200,2300,2300,3461,0,130.0,186.68527757854142,45.63330000382848,2349.301399983233,10010.78358855822
1606148013,71,,Aggregated,110.000000,0.000000,130,160,180,210,300,400,780,1600,2200,2300,2300,3567,0,130.0,184.46392133422518,45.63330000382848,2349.301399983233,9991.1398934679
1606148014,71,,Aggregated,110.100000,0.000000,130,160,180,200,290,390,740,1500,2200,2300,2300,3688,0,130.0,182.61885157244447,45.63330000382848,2349.301399983233,9960.0
1606148015,71,,Aggregated,109.900000,0.000000,130,160,180,200,290,390,710,1500,2200,2300,2300,3803,0,130.0,181.72703946862788,45.63330000382848,2349.301399983233,9932.707073363134
1606148016,71,,Aggregated,109.400000,0.000000,130,150,180,200,290,390,680,1500,2200,2300,2300,3908,0,130.0,180.5491037612954,45.63330000382848,2349.301399983233,9895.930143295804
1606148017,71,,Aggregated,109.500000,0.000000,130,150,180,200,290,390,660,1400,2200,2300,2300,4013,0,130.0,180.18261435306894,45.63330000382848,2349.301399983233,9901.588088711687
1606148018,71,,Aggregated,110.500000,0.000000,130,160,180,200,290,390,660,1400,2200,2300,2300,4121,0,130.0,180.54265248699897,45.63330000382848,2349.301399983233,9879.982528512497
1606148019,71,,Aggregated,110.300000,0.000000,130,160,180,200,290,390,650,1400,2200,2300,2300,4222,0,130.0,179.74829907604166,45.63330000382848,2349.301399983233,9865.482709616295
1606148020,71,,Aggregated,108.900000,0.000000,130,160,180,200,290,390,640,1300,2200,2300,2300,4333,0,130.0,180.3943230553845,45.63330000382848,2349.301399983233,9872.145165012693
1606148021,71,,Aggregated,110.300000,0.000000,130,160,180,200,290,390,620,1300,2200,2300,2300,4431,0,130.0,179.75629729159166,45.63330000382848,2349.301399983233,9908.453622207177
1606148022,71,,Aggregated,108.300000,0.000000,130,160,180,200,290,390,600,1300,2200,2300,2300,4541,0,130.0,179.93736443493282,45.63330000382848,2349.301399983233,9924.051310284078
1606148023,71,,Aggregated,109.400000,0.000000,130,160,190,210,290,390,610,1300,2200,2300,2300,4637,0,130.0,181.01096527909115,45.63330000382848,2349.301399983233,9919.641362950184
1606148024,71,,Aggregated,107.800000,0.000000,130,160,190,210,290,390,600,1300,2200,2300,2300,4738,0,130.0,181.4720762555823,45.63330000382848,2349.301399983233,9931.519417475729
1606148025,71,,Aggregated,107.200000,0.000000,130,160,190,210,290,390,600,1300,2200,2300,2300,4842,0,130.0,181.48619450621015,45.63330000382848,2349.301399983233,9946.772821148286
1606148026,71,,Aggregated,105.600000,0.000000,130,160,190,210,300,400,600,1300,2200,2300,2300,4942,0,130.0,182.09982911754935,45.63330000382848,2349.301399983233,9926.381626871711
1606148027,71,,Aggregated,104.500000,0.000000,130,160,190,210,300,400,590,1300,2200,2300,2300,5050,0,130.0,182.2745115245349,45.63330000382848,2349.301399983233,9953.633465346535
1606148029,71,,Aggregated,103.300000,0.000000,130,160,190,210,300,400,580,1200,2200,2300,2300,5152,0,130.0,182.59298837320608,45.63330000382848,2349.301399983233,9951.245729813665
1606148030,71,,Aggregated,102.800000,0.000000,130,160,190,210,300,400,580,1200,2200,2300,2300,5254,0,130.0,182.36430426320248,45.63330000382848,2349.301399983233,9976.073277502855
1606148031,71,,Aggregated,102.600000,0.000000,130,160,190,210,300,400,580,1200,2200,2300,2300,5363,0,130.0,182.12233330206374,45.63330000382848,2349.301399983233,9993.943128845794
1606148032,71,,Aggregated,102.800000,0.000000,130,160,190,210,300,400,580,1200,2200,2300,2300,5471,0,130.0,181.89874171062797,45.63330000382848,2349.301399983233,10041.452019740449
1606148033,71,,Aggregated,102.300000,0.000000,130,160,190,210,300,400,570,1200,2200,2300,2300,5572,0,130.0,181.7001403982188,45.63330000382848,2349.301399983233,10063.13352476669
1606148034,71,,Aggregated,103.500000,0.000000,130,160,190,210,300,400,570,1100,2200,2300,2300,5679,0,130.0,181.6958741325885,45.63330000382848,2349.301399983233,10091.57510125022
1606148035,71,,Aggregated,102.700000,0.000000,130,160,190,210,300,400,560,1100,2200,2300,2300,5780,0,130.0,181.76723927315638,45.63330000382848,2349.301399983233,10118.08079584775
1606148036,71,,Aggregated,103.800000,0.000000,140,160,190,210,300,390,560,1100,2200,2300,2300,5889,0,140.0,181.64048035304836,45.63330000382848,2349.301399983233,10119.60553574461
1606148037,71,,Aggregated,104.000000,0.000000,140,160,190,210,300,400,560,1100,2200,2300,2300,5991,0,140.0,181.53953995978705,45.63330000382848,2349.301399983233,10133.823735603404
1606148038,71,,Aggregated,104.300000,0.000000,140,170,190,220,300,390,550,1000,2200,2300,2300,6101,0,140.0,181.7917393212473,45.63330000382848,2349.301399983233,10136.679560727749
1606148039,71,,Aggregated,104.200000,0.000000,140,170,190,220,300,390,550,1000,2200,2300,2300,6199,0,140.0,181.62141011438064,45.63330000382848,2349.301399983233,10129.747378609452
1606148040,71,,Aggregated,104.500000,0.000000,140,170,190,220,300,400,540,990,2200,2300,2300,6309,0,140.0,182.12323506090712,45.63330000382848,2349.301399983233,10140.828340466001
1606148041,71,,Aggregated,103.800000,0.000000,140,170,190,220,300,390,540,980,2200,2300,2300,6405,0,140.0,182.04128727545233,45.63330000382848,2349.301399983233,10148.288524590163
1606148042,71,,Aggregated,104.500000,0.000000,140,170,190,220,310,400,540,970,2200,2300,2300,6507,0,140.0,182.97830799128323,45.63330000382848,2349.301399983233,10179.144920854464
1606148043,71,,Aggregated,103.400000,0.000000,140,170,190,220,310,400,530,950,2200,2300,2300,6612,0,140.0,182.82996143363323,45.63330000382848,2349.301399983233,10185.256654567453
1606148044,71,,Aggregated,103.000000,0.000000,140,170,190,220,310,400,530,940,2200,2300,2300,6712,0,140.0,182.7532639748547,45.63330000382848,2349.301399983233,10187.895858164482
1606148045,71,,Aggregated,103.300000,0.000000,140,170,190,220,310,400,530,930,2200,2300,2300,6827,0,140.0,182.72614064732886,45.63330000382848,2349.301399983233,10183.737952248426
1606148046,71,,Aggregated,102.200000,0.000000,140,170,190,220,300,400,530,930,2200,2300,2300,6931,0,140.0,182.00108358091742,45.63330000382848,2349.301399983233,10162.399365170972
