Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1606143217,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1606143218,12,,Aggregated,0.000000,0.000000,300,360,440,550,700,780,780,780,780,780,780,17,0,300.0,312.819452939199,101.83140001026914,775.06249997532,1169.1764705882354
1606143219,12,,Aggregated,0.000000,0.000000,120,130,140,150,350,470,650,700,780,780,780,102,0,120.0,168.83144411743464,67.69349999376573,775.06249997532,7528.980392156863
1606143220,12,,Aggregated,0.000000,0.000000,110,130,130,140,270,380,590,700,780,780,780,195,0,110.0,147.85894512837658,67.69349999376573,775.06249997532,8597.492307692308
1606143221,12,,Aggregated,14.000000,0.000000,110,130,130,140,220,350,470,650,780,780,780,292,0,110.0,142.2284075344254,67.69349999376573,775.06249997532,9212.996575342466
1606143222,12,,Aggregated,40.333333,0.000000,110,120,130,140,180,350,450,590,780,780,780,394,0,110.0,136.57452411187913,67.69349999376573,775.06249997532,9536.880710659898
1606143223,12,,Aggregated,53.000000,0.000000,110,120,130,140,170,340,450,550,780,780,780,489,0,110.0,134.38525910036694,64.54709998797625,775.06249997532,9659.791411042945
1606143224,12,,Aggregated,62.800000,0.000000,110,120,130,130,160,320,440,520,780,780,780,583,0,110.0,132.68215505969965,64.54709998797625,775.06249997532,9856.898799313894
1606143225,12,,Aggregated,68.833333,0.000000,110,120,130,130,160,310,440,480,780,780,780,678,0,110.0,131.6353306783398,64.54709998797625,775.06249997532,9835.681415929204
1606143226,12,,Aggregated,72.285714,0.000000,110,120,130,130,160,340,440,480,780,780,780,767,0,110.0,132.8643000001061,64.54709998797625,775.06249997532,9857.615384615385
1606143227,12,,Aggregated,75.250000,0.000000,110,120,130,130,160,340,440,470,780,780,780,851,0,110.0,133.02579812001554,64.54709998797625,775.06249997532,9932.090481786134
