Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1606232338,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1606232339,82,,Aggregated,0.000000,0.000000,930,930,930,930,930,930,930,930,930,930,930,2,0,830.0,878.9400499954354,827.8499000007287,930.0301999901421,237.0
1606232340,100,,Aggregated,0.000000,0.000000,820,950,1100,1100,1200,1300,1300,1800,1800,1800,1800,95,0,820.0,743.8145357894858,164.63010001461953,1842.0724000025075,256.70526315789476
1606232341,100,,Aggregated,2.000000,0.000000,880,1100,1200,1200,1400,1800,2000,2100,2200,2200,2200,133,0,880.0,866.110668421147,164.63010001461953,2191.5707000007387,256.9398496240602
1606232342,100,,Aggregated,47.000000,0.000000,930,1200,1200,1300,1900,2100,2400,2800,3200,3200,3200,147,0,930.0,974.1842897955746,164.63010001461953,3226.454099989496,257.5170068027211
1606232343,100,,Aggregated,47.000000,0.000000,950,1200,1300,1400,2100,2500,3100,3400,3500,3500,3500,155,0,950.0,1072.5976670966409,164.63010001461953,3496.2228999938816,257.46451612903223
1606232344,100,,Aggregated,36.500000,0.000000,1200,2200,3100,3600,3900,4200,4500,4800,5000,5000,5000,249,0,1200.0,1815.7280321286974,79.14260000688955,4989.478000003146,4172.55421686747
1606232345,100,,Aggregated,31.000000,0.000000,910,1500,2400,3100,3800,4200,4500,4800,5300,5300,5300,368,0,890.0,1454.5488103257926,75.93280001310632,5317.64949997887,5628.845108695652
1606232346,100,,Aggregated,41.000000,0.000000,390,980,1400,2100,3600,4000,4400,4600,5300,5300,5300,509,0,390.0,1114.7183685658192,75.93280001310632,5317.64949997887,6919.724950884087
1606232347,100,,Aggregated,52.142857,0.000000,420,850,1200,1800,3600,3900,4400,4600,5300,5300,5300,583,0,420.0,1041.4016987992838,75.93280001310632,5317.64949997887,6842.9485420240135
1606232348,100,,Aggregated,63.375000,0.000000,420,790,1000,1200,3200,3800,4400,4500,5300,5300,5300,708,0,420.0,939.2527252831381,72.4513000168372,5317.64949997887,7943.220338983051
1606232349,100,,Aggregated,64.444444,0.000000,390,710,920,1100,2900,3700,4300,4400,5300,5300,5300,805,0,390.0,867.8510463360179,72.4513000168372,5317.64949997887,7808.1378881987575
1606232350,100,,Aggregated,70.500000,0.000000,370,680,920,1100,2400,3700,4200,4400,5300,5300,5300,930,0,370.0,816.4995795703538,70.1532999810297,5317.64949997887,7995.235483870968
1606232351,100,,Aggregated,79.800000,0.000000,340,600,830,970,2000,3600,4100,4400,5000,5300,5300,1072,0,330.0,750.952330970551,70.1532999810297,5317.64949997887,7753.9085820895525
1606232352,100,,Aggregated,83.300000,0.000000,320,570,790,910,1600,3500,4000,4400,5000,5300,5300,1217,0,320.0,705.5133165163256,70.1532999810297,5317.64949997887,7781.787181594083
1606232353,100,,Aggregated,93.700000,0.000000,300,540,740,840,1400,3300,4000,4400,5000,5300,5300,1353,0,300.0,664.1413185516433,70.1532999810297,5317.64949997887,8107.082039911308
1606232354,100,,Aggregated,106.300000,0.000000,280,480,690,800,1300,3100,3900,4400,5000,5300,5300,1481,0,280.0,628.6450642134778,70.1532999810297,5317.64949997887,8442.297771775828
1606232355,100,,Aggregated,119.300000,0.000000,280,460,640,770,1300,2900,3900,4300,5000,5300,5300,1607,0,280.0,603.9996792160938,70.1532999810297,5317.64949997887,8722.91288114499
1606232356,100,,Aggregated,123.200000,0.000000,270,430,600,720,1200,2700,3800,4300,5000,5300,5300,1756,0,270.0,572.1797634398507,70.1532999810297,5317.64949997887,9059.425968109339
1606232357,100,,Aggregated,123.800000,0.000000,260,400,550,670,1100,2300,3800,4200,5000,5300,5300,1896,0,250.0,544.1422349158298,70.1532999810297,5317.64949997887,9192.17035864979
1606232358,100,,Aggregated,124.100000,0.000000,250,390,520,640,1000,2100,3700,4100,4800,5300,5300,2030,0,250.0,521.7427731529332,70.1532999810297,5317.64949997887,9253.84236453202
1606232359,100,,Aggregated,131.000000,0.000000,240,370,480,600,960,2000,3700,4100,4800,5300,5300,2185,0,240.0,500.3395077805605,68.94370002555661,5317.64949997887,9362.419221967963
1606232360,100,,Aggregated,131.500000,0.000000,230,350,460,560,930,1800,3700,4000,4800,5300,5300,2326,0,230.0,480.6442027947204,68.94370002555661,5317.64949997887,9453.230438521066
1606232361,100,,Aggregated,138.000000,0.000000,220,330,430,530,900,1600,3700,4000,4800,5300,5300,2480,0,220.0,461.0788720162213,58.940299990354106,5317.64949997887,9482.946370967742
1606232362,100,,Aggregated,139.300000,0.000000,210,320,420,510,850,1400,3600,4000,4800,5300,5300,2626,0,210.0,445.0124790176268,50.15359999379143,5317.64949997887,9335.752094440213
1606232363,100,,Aggregated,140.200000,0.000000,210,300,400,480,830,1400,3600,4000,4800,5300,5300,2758,0,210.0,430.2965787165737,46.041800000239164,5317.64949997887,9184.531544597534
1606232364,100,,Aggregated,140.500000,0.000000,200,290,390,470,810,1300,3600,4000,4800,5300,5300,2888,0,200.0,419.1562858726976,46.041800000239164,5317.64949997887,9303.793282548477
1606232365,100,,Aggregated,140.600000,0.000000,200,280,380,460,800,1300,3600,3900,4800,5300,5300,3000,0,200.0,410.4304908667885,46.041800000239164,5317.64949997887,9534.263666666666
1606232366,100,,Aggregated,140.200000,0.000000,200,280,390,450,790,1300,3400,3900,4800,5300,5300,3126,0,200.0,404.31070137568145,46.041800000239164,5317.64949997887,9613.910428662828
