Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1606139981,1,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0
1606139982,1,,Aggregated,0.000000,0.000000,620,620,620,620,620,620,620,620,620,620,620,2,0,203.16239999374375,409.37244999804534,203.16239999374375,615.5825000023469,263.0
1606139983,1,,Aggregated,0.000000,0.000000,300,300,410,410,620,620,620,620,620,620,620,6,0,200.0,316.1184499961867,167.91289998218417,615.5825000023469,5944.666666666667
1606139984,1,,Aggregated,0.000000,0.000000,250,300,410,410,620,620,620,620,620,620,620,8,0,200.0,289.2225374962436,167.91289998218417,615.5825000023469,7077.5
1606139985,1,,Aggregated,1.000000,0.000000,200,250,300,410,620,690,690,690,690,690,690,14,0,200.0,275.3268999991373,119.77249998017214,691.0692999954335,8316.142857142857
1606139986,1,,Aggregated,2.333333,0.000000,250,300,500,500,620,690,690,690,690,690,690,16,0,200.0,307.25847499888914,119.77249998017214,691.0692999954335,8905.5
1606139987,1,,Aggregated,2.250000,0.000000,180,250,300,410,560,620,690,690,690,690,690,23,0,180.0,256.737282608494,78.36929999757558,691.0692999954335,9015.739130434782
1606139988,1,,Aggregated,2.800000,0.000000,160,200,250,300,500,620,690,690,690,690,690,31,0,160.0,225.43193225846477,78.36929999757558,691.0692999954335,9762.741935483871
1606139989,1,,Aggregated,2.666667,0.000000,140,180,250,250,500,620,690,690,690,690,690,39,0,140.0,203.7870205150774,76.58650001394562,691.0692999954335,9745.666666666666
1606139990,1,,Aggregated,3.571429,0.000000,130,160,200,250,410,560,690,690,690,690,690,49,0,130.0,183.5964224521042,76.58650001394562,691.0692999954335,10063.530612244898
1606139991,1,,Aggregated,3.875000,0.000000,120,150,200,220,350,560,620,690,690,690,690,56,0,120.0,177.76487500304938,76.58650001394562,691.0692999954335,9753.607142857143
1606139992,1,,Aggregated,4.444444,0.000000,120,130,170,200,330,500,620,690,690,690,690,65,0,120.0,167.6618276951978,76.58650001394562,691.0692999954335,9935.323076923078
